0,-66.85340845060847
1,-58.28763581004023
2,-75.42152138418791
3,-65.72674899301259
4,-41.41440385517757
5,-72.7555921933479
6,-73.06793020376954
7,-79.88180789561952
8,-49.824583581948964
9,-44.77469376338239
10,-74.751424666469
11,-81.1289208142859
12,-50.09798604401683
13,-47.77721274905248
14,-50.144407165190074
15,-84.380087639686
16,-49.08243328085573
17,-69.77195197242031
18,-74.71936754003508
19,-87.01748911341433
20,-72.29580558698427
21,-62.6500780965472
22,-49.10067349294583
23,-52.38946423265632
24,-47.74958572991003
25,-67.9223834610741
26,-68.37189791307556
27,-71.6944248775853
28,-80.97390006840163
29,-78.4443765072642
30,-56.02377495636048
31,-75.38810369741446
32,-50.77697489773176
33,-68.92114854859484
34,-76.80121363685572
35,-51.62881575959476
36,-53.203668617875074
37,-78.29680535349297
38,-63.53281688839358
39,-72.73240657329433
40,-52.17902878420399
41,-59.67093980257068
42,-64.90765573904852
43,-49.9854821969024
44,-47.35075060314998
45,-45.17127624948743
46,-48.01515956686924
47,-83.9184974114214
48,-46.02389438149974
49,-63.67510312638718
50,-88.52397109131095
51,-47.82596982209428
52,-49.25056725477841
53,-74.19007263046261
54,-60.759192914410164
55,-76.12220801883211
56,-64.27503047601607
57,-55.28659338258034
58,-46.22055985369235
59,-65.1312399106859
60,-66.95285837565544
61,-51.75011227395858
62,-41.53666584552568
63,-77.03603046854256
64,-40.285207556228336
65,-39.91710348655072
66,-68.7740159493455
67,-42.13836737821962
68,-48.70190961063204
69,-47.636342199436704
70,-56.77880315165013
71,-56.870207800291354
72,-54.74008652878922
73,-65.78344155719532
74,-44.790384556779806
75,-53.459907054954236
76,-59.592233220618105
77,-75.70718652407014
78,-53.04303806455057
79,-82.8307681312595
80,-45.927335620789094
81,-71.95620067486054
82,-50.42329582323075
83,-47.81957043769286
84,-65.14835451731469
85,-53.547455778816136
86,-69.28906540153338
87,-47.03129388532554
88,-52.05455397632761
89,-49.556886587224305
90,-40.97791366651798
91,-42.70916098861774
92,-46.4236613915232
93,-47.633657530028664
94,-46.27228015935478
95,-72.872614994121
96,-42.38140790092792
97,-54.32030375438817
98,-54.756015868102835
99,-80.13671773086539
100,-41.59959317133683
101,-48.92863836918862
102,-48.4483258233815
103,-44.80527379304472
104,-44.46034191310417
105,-40.93185685110965
106,-44.15812081921857
107,-59.387500462959146
108,-46.49654489752247
109,-65.00743523272197
110,-65.77570729370535
111,-65.97566082917686
112,-44.70008992225224
113,-47.71257644763225
114,-58.27653064266091
115,-39.57868940463859
116,-67.93922444485914
117,-35.06382980816144
118,-38.343542083219035
119,-49.95001010468169
120,-44.22553250988465
121,-59.26867121059035
122,-48.82077791623931
123,-43.16972753615079
124,-53.384845857583116
125,-46.97673527450731
126,-50.23659610926604
127,-45.89258271780955
128,-38.62417021180466
129,-34.853602682020174
130,-44.63653336124579
131,-61.474932778346144
132,-41.732012446754105
133,-44.64009712662844
134,-40.683585138814
135,-43.13092662093576
136,-49.514301696954085
137,-43.251675949512396
138,-46.95114354608665
139,-51.24756355244864
140,-40.73372320614735
141,-46.76000602905317
142,-43.11189935690077
143,-48.27282673615433
144,-53.99295678916452
145,-45.11684802148858
146,-49.21902826791227
147,-47.457256019614256
148,-46.13792698894644
149,-49.43491710975704
150,-35.90982876239857
151,-43.784014838640125
152,-62.649978610874335
153,-42.75120337239373
154,-39.27693479258152
155,-41.507105765618654
156,-42.050438213726956
157,-48.458150539683814
158,-45.5865660499115
159,-43.396086271885316
160,-60.86252618839046
161,-56.29023392123444
162,-45.63780537057931
163,-47.810995384961736
164,-44.16667795490294
165,-40.68031414853987
166,-47.804344101380536
167,-47.73345173296819
168,-41.27093132643123
169,-44.99282336339532
170,-51.639296207849576
171,-46.501298461726094
172,-54.77832901636683
173,-44.46815622038739
174,-43.7466662742473
175,-48.10882017003035
176,-52.14966916624367
177,-48.69070365845074
178,-41.210722476027236
179,-44.301744769472606
180,-43.15174286277764
181,-50.438420646613935
182,-41.122915464895634
183,-49.242199113027596
184,-47.006714615021174
185,-35.9244772240104
186,-45.978351307417284
187,-47.23458640952281
188,-51.58163182399594
189,-50.64916080143715
190,-42.70711271571847
191,-39.04009325290418
192,-46.36727039656576
193,-47.4011208057137
194,-50.46614741144787
195,-40.567882856852854
196,-59.07376389327663
197,-43.438009113321705
198,-47.71327301275269
199,-46.1917786133066
